,사용일자,폭염여부,황사관측,미세먼지,초미세먼지,한파특보,평균이용승객수,강수량,적설,행정구역_경기남부,행정구역_경기동부,행정구역_경기북서부,행정구역_경기중부,행정구역_서울,행정구역_인천,요일,평일,주말
139,2023-04-24,0.0,0.0,0.0,0.0,0.0,0.8030016035103097,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0
140,2023-04-24,0.0,0.0,0.0,0.0,0.0,-1.1223219012560397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0
141,2023-04-24,0.0,0.0,0.0,0.0,0.0,0.1536088078980117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0
142,2023-04-24,0.0,0.0,0.0,0.0,0.0,-0.0636589921769556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0
143,2023-04-24,0.0,0.0,0.0,0.0,0.0,0.0846197200803031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0
144,2023-04-25,0.0,0.0,0.0,0.0,0.0,1.0498227412206689,0.0123900782567793,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0
145,2023-04-25,0.0,0.0,0.0,0.0,0.0,0.1207104372534007,0.0538288835020958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,0
146,2023-04-25,0.0,0.0,0.0,0.0,0.0,-1.1421089340046484,0.0495246265089968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0
147,2023-04-25,0.0,0.0,0.0,0.0,0.0,0.7796867152116217,0.0031218037310832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0
148,2023-04-25,0.0,0.0,0.0,0.0,0.0,-0.0996660965313565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0
149,2023-04-25,0.0,0.0,0.0,0.0,0.0,0.0680085051199061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0
150,2023-04-26,0.0,0.0,0.0,0.0,0.0,-0.0539211431683144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0
151,2023-04-26,0.0,0.0,0.0,0.0,0.0,0.828326990703194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,0
152,2023-04-26,0.0,0.0,0.0,0.0,0.0,1.1014720120756687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,0
153,2023-04-26,0.0,0.0,0.0,0.0,0.0,0.129275204740885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,0
154,2023-04-26,0.0,0.0,0.0,0.0,0.0,0.1799325465722456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1,0
155,2023-04-26,0.0,0.0,0.0,0.0,0.0,-1.1076677882608137,0.0077739962568942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0
156,2023-04-27,0.0,0.0,0.0,0.0,0.0,-0.0134275468682566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0
157,2023-04-27,0.0,0.0,0.0,0.0,0.0,0.8635501533918752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1,0
158,2023-04-27,0.0,0.0,0.0,0.0,0.0,1.1279943123056762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0
159,2023-04-27,0.0,0.0,0.0,0.0,0.0,0.1598844254644909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,0
160,2023-04-27,0.0,0.0,0.0,0.0,0.0,0.2237257420715925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1,0
161,2023-04-27,0.0,0.0,0.0,0.0,0.0,-1.0652785724050673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0
162,2023-04-28,0.0,0.0,0.0,0.0,0.0,1.178730065138797,0.009316674800683,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1,0
163,2023-04-28,0.0,0.0,0.0,0.0,0.0,0.2775079052878283,0.0215161229954122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1,0
164,2023-04-28,0.0,0.0,0.0,0.0,0.0,-0.9661879155671698,0.0015629502955386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1,0
165,2023-04-28,0.0,0.0,0.0,0.0,0.0,0.924005998712953,0.0393585286106466,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,1,0
166,2023-04-28,0.0,0.0,0.0,0.0,0.0,0.0622965879082355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1,0
167,2023-04-28,0.0,0.0,0.0,0.0,0.0,0.2098464388859399,0.0072588795116952,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1,0
168,2023-04-29,0.0,0.0,0.0,0.0,0.0,0.5266327864376589,0.3006508676283461,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,1
169,2023-04-29,0.0,0.0,0.0,0.0,0.0,-0.3731605392743137,0.2411310101220882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,1
170,2023-04-29,0.0,0.0,0.0,0.0,0.0,-1.5320915933796138,0.1450940492141806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,0,1
