,사용일자,행정구역,강수량,적설,폭염여부,황사관측,미세먼지,초미세먼지,한파특보,평균이용승객수
0,2023-04-01,서울,0.0,0.0,0,0,0.0,0.0,0.0,24900.587467362926
1,2023-04-01,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,13612.32098765432
39,2023-04-01,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6265.047619047619
258,2023-04-01,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,20841.56862745098
282,2023-04-01,인천,0.0,0.0,0,0,0.0,0.0,0.0,14238.0
296,2023-04-01,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11881.0
583,2023-04-02,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,16096.627450980392
584,2023-04-02,서울,0.0,0.0,0,0,0.0,0.0,0.0,18498.992167101827
691,2023-04-02,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,10424.432098765432
755,2023-04-02,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,4895.571428571428
956,2023-04-02,인천,0.0,0.0,0,0,0.0,0.0,0.0,11114.033333333333
973,2023-04-02,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,9575.29411764706
1166,2023-04-03,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25908.823529411766
1170,2023-04-03,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14620.588235294117
1172,2023-04-03,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17079.6625
1175,2023-04-03,인천,0.0,0.0,0,0,0.0,0.0,0.0,16287.366666666667
1186,2023-04-03,서울,0.0,0.0,0,0,0.0,0.0,0.0,31261.21671018277
1413,2023-04-03,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7069.285714285715
1748,2023-04-04,서울,0.2105263157894736,0.0,0,0,0.0,0.0,0.0,31379.71540469974
1751,2023-04-04,경기북서부,0.1394736842105263,0.0,0,0,0.0,0.0,0.0,16853.95
1766,2023-04-04,인천,0.5473684210526316,0.0,0,0,0.0,0.0,0.0,16081.266666666666
1806,2023-04-04,경기중부,0.3894736842105263,0.0,0,0,0.0,0.0,0.0,26430.019607843136
1836,2023-04-04,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14468.0
1903,2023-04-04,경기동부,0.1842105263157894,0.0,0,0,0.0,0.0,0.0,7063.428571428572
2330,2023-04-05,서울,2.005263157894737,0.0,0,0,0.0,0.0,0.0,29600.404699738905
2333,2023-04-05,경기북서부,2.0526315789473686,0.0,0,0,0.0,0.0,0.0,15189.5375
2376,2023-04-05,경기동부,1.4921052631578948,0.0,0,0,0.0,0.0,0.0,6382.571428571428
2420,2023-04-05,경기중부,1.5263157894736843,0.0,0,0,0.0,0.0,0.0,23991.823529411766
2444,2023-04-05,인천,1.5666666666666669,0.0,0,0,0.0,0.0,0.0,14624.733333333334
2488,2023-04-05,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,13213.882352941177
2912,2023-04-06,서울,0.1421052631578947,0.0,0,0,1.0,1.0,0.0,31195.932114882507
2913,2023-04-06,경기동부,0.1710526315789473,0.0,0,0,0.0,0.0,0.0,6791.142857142857
2922,2023-04-06,경기북서부,0.0631578947368421,0.0,0,0,0.0,0.0,0.0,16313.375
2957,2023-04-06,경기중부,0.1526315789473684,0.0,0,0,1.0,1.0,0.0,25356.901960784315
2981,2023-04-06,인천,0.0421052631578947,0.0,0,0,0.0,0.0,0.0,15720.6
2995,2023-04-06,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14040.764705882353
3494,2023-04-07,경기중부,0.0,0.0,0,0,1.0,1.0,0.0,27045.78431372549
3495,2023-04-07,서울,0.0,0.0,0,0,1.0,1.0,0.0,32795.25326370757
3508,2023-04-07,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17274.575
3654,2023-04-07,경기동부,0.0,0.0,0,0,1.0,1.0,0.0,7312.857142857143
3825,2023-04-07,경기남부,0.0,0.0,0,0,1.0,1.0,0.0,14919.823529411764
3894,2023-04-07,인천,0.0,0.0,0,0,0.0,0.0,0.0,16860.466666666667
4076,2023-04-08,서울,0.0,0.0,0,0,0.0,0.0,0.0,23827.25326370757
4114,2023-04-08,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6022.190476190476
4123,2023-04-08,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,13298.617283950618
4158,2023-04-08,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,19582.529411764706
4182,2023-04-08,인천,0.0,0.0,0,0,0.0,0.0,0.0,13792.566666666668
4196,2023-04-08,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,11565.470588235294
4659,2023-04-09,서울,0.0,0.0,0,0,0.0,0.0,0.0,17221.44908616188
4676,2023-04-09,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,15297.843137254902
4697,2023-04-09,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,9955.283950617284
4772,2023-04-09,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,4715.380952380952
4946,2023-04-09,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,9222.941176470587
5076,2023-04-09,인천,0.0,0.0,0,0,0.0,0.0,0.0,10770.9
5242,2023-04-10,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16790.8125
5252,2023-04-10,서울,0.0,0.0,0,0,0.0,0.0,0.0,30682.524804177545
5266,2023-04-10,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7236.523809523809
5280,2023-04-10,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25519.274509803923
5305,2023-04-10,인천,0.0,0.0,0,0,0.0,0.0,0.0,16135.666666666666
5319,2023-04-10,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14478.35294117647
5824,2023-04-11,경기북서부,0.3157894736842105,0.0,0,1,0.0,0.0,1.0,15683.425
5829,2023-04-11,서울,0.1526315789473684,0.0,0,1,1.0,1.0,0.0,29862.981723237597
5858,2023-04-11,인천,0.0421052631578947,0.0,0,1,1.0,1.0,0.0,15062.3
5900,2023-04-11,경기중부,0.0,0.0,0,1,0.0,0.0,0.0,24556.117647058825
5930,2023-04-11,경기남부,0.0,0.0,0,1,0.0,0.0,0.0,13696.823529411764
6065,2023-04-11,경기동부,0.1078947368421052,0.0,0,1,0.0,0.0,0.0,6563.952380952381
6406,2023-04-12,인천,0.0,0.0,0,1,2.0,2.0,0.0,16246.066666666668
6407,2023-04-12,경기북서부,0.0,0.0,0,1,0.0,0.0,1.0,16807.775
6410,2023-04-12,경기남부,0.0,0.0,0,1,2.0,2.0,0.0,14476.882352941177
6412,2023-04-12,경기중부,0.0,0.0,0,1,2.0,2.0,0.0,25893.764705882353
6436,2023-04-12,서울,0.0,0.0,0,1,2.0,2.0,0.0,31579.386422976502
6589,2023-04-12,경기동부,0.0,0.0,0,1,2.0,2.0,0.0,7021.714285714285
6988,2023-04-13,서울,0.0,0.0,0,0,2.0,2.0,0.0,31454.82767624021
6989,2023-04-13,경기남부,0.0,0.0,0,0,2.0,2.0,0.0,14614.176470588236
6992,2023-04-13,경기중부,0.0,0.0,0,0,2.0,2.0,0.0,26054.41176470588
7008,2023-04-13,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16837.6125
7038,2023-04-13,인천,0.0122807017543859,0.0,0,0,2.0,2.0,0.0,16186.533333333333
7172,2023-04-13,경기동부,0.0,0.0,0,0,2.0,2.0,0.0,7119.523809523809
7570,2023-04-14,서울,0.0,0.0,0,1,1.0,1.0,0.0,32005.953002610968
7591,2023-04-14,경기북서부,0.0,0.0,0,1,0.0,0.0,0.0,17001.4625
7615,2023-04-14,경기중부,0.0,0.0,0,1,2.0,2.0,0.0,26993.117647058825
7639,2023-04-14,인천,0.0368421052631579,0.0,0,1,1.0,1.0,0.0,16614.1
7653,2023-04-14,경기남부,0.0,0.0,0,1,2.0,2.0,0.0,14778.235294117647
7835,2023-04-14,경기동부,0.0,0.0,0,1,1.0,1.0,0.0,7300.190476190476
8152,2023-04-15,서울,0.2421052631578947,0.0,0,0,0.0,0.0,0.0,21712.616187989555
8213,2023-04-15,경기북서부,0.1631578947368421,0.0,0,0,0.0,0.0,0.0,11970.506172839507
8324,2023-04-15,경기동부,0.2552631578947368,0.0,0,0,0.0,0.0,0.0,5675.619047619048
8417,2023-04-15,경기중부,0.1052631578947368,0.0,0,0,0.0,0.0,0.0,18158.666666666668
8496,2023-04-15,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,10841.058823529413
8566,2023-04-15,인천,0.0771929824561403,0.0,0,0,0.0,0.0,0.0,12565.466666666667
8735,2023-04-16,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,9531.469135802468
8744,2023-04-16,경기중부,0.0,0.0,0,0,1.0,1.0,0.0,14123.019607843138
8745,2023-04-16,서울,0.0,0.0,0,1,0.0,0.0,0.0,16251.976501305484
8760,2023-04-16,경기동부,0.0447368421052631,0.0,0,0,0.0,0.0,0.0,4517.714285714285
8803,2023-04-16,인천,0.0,0.0,0,1,0.0,0.0,0.0,10201.066666666668
8816,2023-04-16,경기남부,0.0,0.0,0,0,1.0,1.0,0.0,9039.235294117647
9318,2023-04-17,서울,0.0,0.0,0,1,0.0,0.0,0.0,30137.1227154047
9327,2023-04-17,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16627.5875
9518,2023-04-17,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6969.142857142857
9611,2023-04-17,경기중부,0.0,0.0,0,0,1.0,1.0,0.0,25162.450980392157
9689,2023-04-17,경기남부,0.0,0.0,0,0,1.0,1.0,0.0,14228.29411764706
9758,2023-04-17,인천,0.0,0.0,0,0,0.0,0.0,0.0,15903.4
9900,2023-04-18,서울,0.0736842105263158,0.0,0,0,0.0,0.0,0.0,30220.088772845953
9926,2023-04-18,경기북서부,0.05,0.0,0,0,0.0,0.0,0.0,16232.3
10008,2023-04-18,인천,0.0578947368421052,0.0,0,0,0.0,0.0,0.0,15373.1
10022,2023-04-18,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,13878.117647058823
10024,2023-04-18,경기중부,0.0526315789473684,0.0,0,0,0.0,0.0,0.0,24891.21568627451
10233,2023-04-18,경기동부,0.0973684210526315,0.0,0,0,0.0,0.0,0.0,6677.809523809524
10482,2023-04-19,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7245.571428571428
10484,2023-04-19,서울,0.0,0.0,0,0,0.0,0.0,0.0,31489.840731070497
10547,2023-04-19,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16946.79012345679
10751,2023-04-19,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26832.745098039217
10830,2023-04-19,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14451.117647058823
10925,2023-04-19,인천,0.0,0.0,0,0,0.0,0.0,0.0,16412.8
11065,2023-04-20,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25767.92156862745
11073,2023-04-20,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14243.588235294117
11089,2023-04-20,경기북서부,0.0157894736842105,0.0,0,0,0.0,0.0,0.0,16676.4625
11092,2023-04-20,인천,0.0105263157894736,0.0,0,0,0.0,0.0,0.0,16098.333333333334
11103,2023-04-20,서울,0.0,0.0,0,0,0.0,0.0,0.0,31016.707571801566
11159,2023-04-20,경기동부,0.0052631578947368,0.0,0,0,0.0,0.0,0.0,7202.380952380952
11647,2023-04-21,서울,0.0,0.0,0,0,0.0,0.0,0.0,31964.436031331592
11648,2023-04-21,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26700.901960784315
11659,2023-04-21,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17216.5625
11742,2023-04-21,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7344.333333333333
12059,2023-04-21,인천,0.0,0.0,0,0,0.0,0.0,0.0,16799.866666666665
12073,2023-04-21,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14748.0
12229,2023-04-22,서울,0.0,0.0,0,0,0.0,0.0,0.0,22598.143603133158
12230,2023-04-22,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,5955.571428571428
12306,2023-04-22,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,12906.962962962964
12321,2023-04-22,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,19459.56862745098
12537,2023-04-22,경기남부,0.0,0.0,0,0,1.0,1.0,0.0,11407.0
12724,2023-04-22,인천,0.0,0.0,0,0,0.0,0.0,0.0,13694.966666666667
12812,2023-04-23,서울,0.0,0.0,0,0,0.0,0.0,0.0,16277.167101827676
12813,2023-04-23,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,9856.0
12820,2023-04-23,인천,0.0,0.0,0,0,0.0,0.0,0.0,10391.633333333333
12895,2023-04-23,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,9070.70588235294
12896,2023-04-23,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,14499.196078431372
12928,2023-04-23,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,4530.9047619047615
13395,2023-04-24,서울,0.0,0.0,0,0,0.0,0.0,0.0,30047.637075718016
13426,2023-04-24,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25762.058823529413
13477,2023-04-24,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7037.9047619047615
13518,2023-04-24,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16630.7125
13649,2023-04-24,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14365.411764705883
13718,2023-04-24,인천,0.0,0.0,0,0,0.0,0.0,0.0,15875.166666666666
13977,2023-04-25,서울,0.0210526315789473,0.0,0,0,0.0,0.0,0.0,30424.349869451697
14038,2023-04-25,경기북서부,0.0947368421052631,0.0,0,0,0.0,0.0,0.0,16266.0375
14149,2023-04-25,경기동부,0.0868421052631578,0.0,0,0,0.0,0.0,0.0,6944.666666666667
14241,2023-04-25,경기중부,0.0052631578947368,0.0,0,0,0.0,0.0,0.0,25360.43137254902
14320,2023-04-25,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14021.0
14389,2023-04-25,인천,0.0,0.0,0,0,0.0,0.0,0.0,15698.433333333332
14559,2023-04-26,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14460.0
14561,2023-04-26,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26205.529411764706
14585,2023-04-26,서울,0.0,0.0,0,0,0.0,0.0,0.0,31502.005221932115
14605,2023-04-26,인천,0.0,0.0,0,0,0.0,0.0,0.0,16360.2
14619,2023-04-26,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16928.3875
14739,2023-04-26,경기동부,0.0131578947368421,0.0,0,0,0.0,0.0,0.0,7107.761904761905
15141,2023-04-27,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14860.058823529413
15143,2023-04-27,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26835.039215686276
15167,2023-04-27,서울,0.0,0.0,0,0,0.0,0.0,0.0,32070.138381201043
15187,2023-04-27,인천,0.0,0.0,0,0,0.0,0.0,0.0,16701.2
15201,2023-04-27,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17435.4625
15321,2023-04-27,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7313.761904761905
15723,2023-04-28,서울,0.0157894736842105,0.0,0,0,0.0,0.0,0.0,33185.6501305483
15780,2023-04-28,경기북서부,0.0368421052631579,0.0,0,0,0.0,0.0,0.0,18079.025
15891,2023-04-28,경기동부,0.0026315789473684,0.0,0,0,0.0,0.0,0.0,7818.9047619047615
15985,2023-04-28,경기중부,0.0684210526315789,0.0,0,0,0.0,0.0,0.0,27950.960784313724
16064,2023-04-28,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,15638.117647058823
16133,2023-04-28,인천,0.0122807017543859,0.0,0,0,0.0,0.0,0.0,17273.133333333335
16305,2023-04-29,서울,0.6578947368421053,0.0,0,0,0.0,0.0,0.0,21384.107049608356
16307,2023-04-29,경기북서부,0.5,0.0,0,0,0.0,0.0,0.0,11660.79012345679
16314,2023-04-29,경기동부,0.2763157894736842,0.0,0,0,0.0,0.0,0.0,5339.428571428572
16323,2023-04-29,경기중부,0.3526315789473684,0.0,0,0,0.0,0.0,0.0,17862.43137254902
16347,2023-04-29,인천,0.3666666666666667,0.0,0,0,0.0,0.0,0.0,12262.2
16449,2023-04-29,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,10563.70588235294
16888,2023-04-30,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,16140.725490196079
16893,2023-04-30,서울,0.0052631578947368,0.0,0,0,0.0,0.0,0.0,18529.832898172324
16913,2023-04-30,인천,0.0,0.0,0,0,0.0,0.0,0.0,11438.433333333332
16927,2023-04-30,경기북서부,0.0,0.0026315789473684,0,0,0.0,0.0,0.0,10953.41975308642
17015,2023-04-30,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,9705.764705882353
17048,2023-04-30,경기동부,0.0131578947368421,0.0,0,0,0.0,0.0,0.0,5418.857142857143
17471,2023-05-02,서울,0.0,0.0,0,0,0.0,0.0,0.0,31400.498694516973
17473,2023-05-02,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17261.7875
17490,2023-05-02,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7126.476190476191
17502,2023-05-02,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26164.07843137255
17862,2023-05-02,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14651.058823529413
17931,2023-05-02,인천,0.0,0.0,0,0,0.0,0.0,0.0,16399.166666666668
18053,2023-05-03,서울,0.0,0.0,0,0,0.0,0.0,0.0,32127.992167101827
18064,2023-05-03,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17649.1
18081,2023-05-03,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7303.190476190476
18098,2023-05-03,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26668.156862745098
18122,2023-05-03,인천,0.0,0.0,0,0,0.0,0.0,0.0,16893.0
18136,2023-05-03,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14709.176470588236
18635,2023-05-04,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,18157.1125
18638,2023-05-04,서울,0.0,0.0,0,0,0.0,0.0,0.0,32956.94778067885
18650,2023-05-04,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7666.666666666667
18923,2023-05-04,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,28297.117647058825
19001,2023-05-04,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,16070.117647058823
19070,2023-05-04,인천,0.1947368421052631,0.0,0,0,0.0,0.0,0.0,17243.9
19217,2023-05-06,경기동부,1.7342105263157896,0.0,0,0,0.0,0.0,0.0,4428.285714285715
19220,2023-05-06,서울,1.9105263157894736,0.0,0,0,0.0,0.0,0.0,18044.310704960837
19231,2023-05-06,경기중부,1.3789473684210527,0.0,0,0,0.0,0.0,0.0,14493.254901960785
19243,2023-05-06,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,8593.64705882353
19253,2023-05-06,경기북서부,1.3105263157894735,0.0,0,0,0.0,0.0,0.0,10014.32098765432
19312,2023-05-06,인천,1.0,0.0,0,0,0.0,0.0,0.0,10722.433333333332
19800,2023-05-07,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,10151.123456790123
19804,2023-05-07,경기동부,0.0605263157894736,0.0,0,0,0.0,0.0,0.0,4704.238095238095
19805,2023-05-07,서울,0.0,0.0,0,0,0.0,0.0,0.0,16495.0
19838,2023-05-07,경기중부,0.0894736842105263,0.0,0,0,0.0,0.0,0.0,14150.43137254902
19864,2023-05-07,인천,0.0,0.0,0,0,0.0,0.0,0.0,10564.333333333334
19870,2023-05-07,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,9095.529411764706
20383,2023-05-08,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17053.3875
20385,2023-05-08,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14582.058823529413
20386,2023-05-08,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25495.607843137255
20397,2023-05-08,서울,0.0,0.0,0,0,0.0,0.0,0.0,30284.18276762402
20448,2023-05-08,인천,0.0,0.0,0,0,0.0,0.0,0.0,16271.2
20518,2023-05-08,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7050.380952380952
20965,2023-05-09,서울,0.0,0.0,0,0,0.0,0.0,0.0,31536.986945169712
21028,2023-05-09,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16996.666666666668
21138,2023-05-09,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7225.190476190476
21230,2023-05-09,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26694.50980392157
21309,2023-05-09,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14833.64705882353
21379,2023-05-09,인천,0.0,0.0,0,0,0.0,0.0,0.0,16447.166666666668
21548,2023-05-10,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7399.619047619048
21550,2023-05-10,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26403.058823529413
21552,2023-05-10,서울,0.0,0.0,0,0,0.0,0.0,0.0,31773.1409921671
21610,2023-05-10,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17202.925
21843,2023-05-10,인천,0.0,0.0,0,0,0.0,0.0,0.0,16601.866666666665
21880,2023-05-10,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14733.470588235294
22130,2023-05-11,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7283.428571428572
22131,2023-05-11,서울,0.0,0.0,0,0,0.0,0.0,0.0,31964.446475195822
22191,2023-05-11,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17065.58024691358
22395,2023-05-11,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26394.392156862745
22473,2023-05-11,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14837.882352941177
22543,2023-05-11,인천,0.0,0.0,0,0,0.0,0.0,0.0,16598.466666666667
22713,2023-05-12,서울,0.0,0.0,0,0,0.0,0.0,0.0,33492.83028720626
22775,2023-05-12,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17879.14814814815
22836,2023-05-12,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7516.428571428572
22873,2023-05-12,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,27927.49019607843
22885,2023-05-12,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,15548.823529411764
22956,2023-05-12,인천,0.0,0.0,0,0,0.0,0.0,0.0,17252.866666666665
23296,2023-05-13,서울,0.0,0.0,0,0,0.0,0.0,0.0,24724.237597911226
23316,2023-05-13,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6349.761904761905
23321,2023-05-13,경기북서부,0.0078947368421052,0.0,0,0,0.0,0.0,0.0,14083.296296296296
23344,2023-05-13,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,20496.41176470588
23368,2023-05-13,인천,0.0175438596491228,0.0,0,0,0.0,0.0,0.0,14351.233333333334
23382,2023-05-13,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,12500.941176470587
23879,2023-05-14,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,16046.764705882353
23880,2023-05-14,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,10562.654320987655
23892,2023-05-14,서울,0.0,0.0,0,0,0.0,0.0,0.0,17906.096605744126
23897,2023-05-14,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,4931.190476190476
23948,2023-05-14,인천,0.0,0.0,0,0,0.0,0.0,0.0,11604.366666666667
23962,2023-05-14,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,9993.117647058823
24462,2023-05-15,인천,0.0,0.0,0,0,0.0,0.0,0.0,16279.0
24464,2023-05-15,서울,0.0,0.0,0,0,0.0,0.0,0.0,30800.639686684073
24465,2023-05-15,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,16877.8
24494,2023-05-15,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,25665.039215686276
24741,2023-05-15,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7271.619047619048
24775,2023-05-15,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14482.29411764706
25044,2023-05-16,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17169.025
25045,2023-05-16,서울,0.0,0.0,0,0,0.0,0.0,0.0,31744.590078328984
25046,2023-05-16,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26200.117647058825
25069,2023-05-16,인천,0.0,0.0,0,0,0.0,0.0,0.0,16395.2
25169,2023-05-16,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14645.70588235294
25202,2023-05-16,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7078.523809523809
25626,2023-05-17,서울,0.0,0.0,0,0,0.0,0.0,0.0,31977.751958224544
25627,2023-05-17,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17067.9125
25628,2023-05-17,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7044.619047619048
25648,2023-05-17,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,26220.352941176472
25991,2023-05-17,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14669.411764705883
26060,2023-05-17,인천,0.0035087719298245,0.0,0,0,0.0,0.0,0.0,16542.0
26208,2023-05-18,서울,0.0684210526315789,0.0,0,0,0.0,0.0,0.0,31293.109660574413
26210,2023-05-18,인천,0.0,0.0,0,0,0.0,0.0,0.0,16496.766666666666
26276,2023-05-18,경기북서부,0.0447368421052631,0.0,0,0,0.0,0.0,0.0,16866.2875
26385,2023-05-18,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6985.0952380952385
26476,2023-05-18,경기중부,0.0578947368421052,0.0,0,0,0.0,0.0,0.0,25733.843137254902
26555,2023-05-18,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,14765.058823529413
26790,2023-05-19,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,7486.333333333333
26794,2023-05-19,서울,0.0,0.0,0,0,0.0,0.0,0.0,33127.43342036554
26886,2023-05-19,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,17771.475
26922,2023-05-19,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,27918.29411764706
27036,2023-05-19,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,15120.117647058823
27155,2023-05-19,인천,0.0,0.0,0,0,0.0,0.0,0.0,17693.4
27372,2023-05-20,서울,0.0,0.0,0,0,0.0,0.0,0.0,25343.997389033942
27373,2023-05-20,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,20359.07843137255
27383,2023-05-20,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,12194.235294117647
27399,2023-05-20,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,13922.864197530864
27402,2023-05-20,인천,0.0,0.0,0,0,0.0,0.0,0.0,14663.866666666667
27471,2023-05-20,경기동부,0.0,0.0,0,0,0.0,0.0,0.0,6481.571428571428
27955,2023-05-21,서울,0.0105263157894736,0.0,0,1,1.0,1.0,0.0,17767.002610966058
27991,2023-05-21,경기동부,0.0026315789473684,0.0,0,0,1.0,1.0,0.0,4762.666666666667
28000,2023-05-21,경기북서부,0.0,0.0,0,0,0.0,0.0,0.0,10230.123456790123
28035,2023-05-21,경기중부,0.0,0.0,0,0,0.0,0.0,0.0,14926.29411764706
28059,2023-05-21,인천,0.0,0.0,0,1,1.0,1.0,0.0,10774.8
28073,2023-05-21,경기남부,0.0,0.0,0,0,0.0,0.0,0.0,9507.117647058823
28538,2023-05-22,경기중부,0.0,0.0,0,1,1.0,1.0,0.0,25197.21568627451
28539,2023-05-22,서울,0.0,0.0,0,1,1.0,1.0,0.0,30395.456919060052
